,chunk_label,chunk_text,uuid
34,results21,"02*	 	Combined (both sexes, both diets)  (y ~ sex * diet + m + HDL)  	Serum HDL cholesterol concentration (after feeding trial) (ng/mL)	Fmgq1	4.58*	 Serum HDL concentration (after feeding trial) (ng/mL)	Combined (both sexes, both diets)  (y ~ sex * diet + marker)  	Unconditioned	Hdlq1	11.94	 	Combined (both sexes, both diets)  (y ~ sex * diet + marker + fat mass gain)  	Fat mass gain (during feeding trial) (g)	Hdlq1	10.86	 Causal network analysis	 Relationship	Model	P value	Akaike’s information criterion (AIC)	Bayesian information criterion (BIC)	 Fat mass gain ← serum HDL cholesterol	(Fat mass gain ~ HDL) ~ sex * diet + top marker at Fmgq1	0.0046a	2181	2209	 Fat mass gain → serum HDL cholesterol	(HDL ~ fat mass gain) ~ sex * diet + top marker at Fmgq1	0.0252a	4204	4232	 Structural model	 	Variable	Predictor	Path coefficient (% variation explained)	t-statistic of path coefficient	 	Fat mass gain (during feeding trial) (g)	Sex	0.43 (17.19%)	9.89	 		Sex * diet	−0.09 (1.02%)	−2.",43c51388-d03f-4b49-918a-6411a83dbf5c
35,results22,"03	 		Fmgq1	0.19 (3.99%)	4.40	 		Fmgq2	−0.21 (5.19%)	−4.87	 		Fmgq3	−0.11 (2.56%)	−2.55	 	Serum HDL cholesterol concentration (after feeding trial) (ng/mL)	Sex	0.44 (17.37%)	10.09	 		Sex * diet	−0.01 (0.04%)	−2.03	 		Hdlq1	0.31 (9.59%)	7.20	 ξlogarithm of the odds (LOD) (−log10(P values)) is provided for the top marker in each confidence interval.  aCausal inference is significant at Holm–Bonferroni corrected P < 0.05.  Causal network between Fmgq1, fat mass gain, and serum HDL cholesterol concentration  We also explored causal networks between fat mass gain and serum HDL cholesterol concentration at Fmgq1. After adjusting for multiple testing, the inferred network shows that serum HDL cholesterol concentration and fat mass gain are independently related to Fmgq1 (Table 3).",b6db640c-250b-4faf-9cfe-230b51095a2a
36,results23," The Akaike’s information criterion (AIC) and Bayesian information criterion (BIC) model selection scores suggest that the model in which serum HDL cholesterol concentration occurs upstream of fat mass gain at Fmgq1 is most consistent with the data (Table 3).  Structural equation modeling of fat mass gain and serum HDL cholesterol concentration  We built a structural model from this inferred network to illustrate the magnitude of the effects of each predictor in the models of fat mass gain and serum HDL cholesterol concentration (Fig. 3E). The path coefficients are all significantly different from zero (Table 3). The proportion of variation explained with the predictors modeled for fat mass gain and serum HDL cholesterol concentration is 29.95% and 27.00%, respectively. ",12aba392-5169-4844-824e-05ea45f9e7ab
37,discussion0," This study provides evidence that individual responses to a high-fat diet significantly depends upon three factors: (1) the presence or absence of carbohydrates in the high-fat diet; (2) the combination of alleles occurring in the study population; and (3) sex. In our experiment, B6 males have a lower percentage of body fat in response to the high fat, no carbohydrate, ketogenic diet, while in contrast, B6 females and FVB/NJ (FVB) males and females do not have a differential response to American and ketogenic diets. This sex-specific response to carbohydrate restriction on ketogenic diet observed in B6 males persists in F1s males, and we observed that the combination of B6 and FVB/NJ (FVB) alleles in the hybrids results in a higher percentage of body fat in response to the feeding trial. The difference in ages at the beginning of the parent and F1 feeding trials might also contribute to the higher percentage of body fat we observed in the F1s.",3eea9325-4a02-4689-a7ad-ecd7aa844f2c
38,discussion1," In the F2 population, we observed a very high heritability for fat mass gain in both sexes and were able to identify significant quantitative trait loci (QTL)s for fat mass gain at Fmgq1, Fmgq2, and Fmgq3. This raises the question of whether these loci could be used to make predictions about the individual responses to carbohydrate restriction. Fmgq2 explains the most variation in the fat mass gain in males on the ketogenic diet. We observed that the FVB/NJ (FVB) allele drives lower fat mass gain at Fmgq2 and Fmgq3, while at Fmgq1 the FVB/NJ (FVB) allele drives higher fat mass gain. In addition, we provided evidence that male F2s exposed to the ketogenic diet that is homozygous for B6 alleles at Fmgq2 and carry at least one FVB/NJ (FVB) allele at Fmgq1 gain the most fat mass during the feeding trial. We observed that Fmgq2 and Lmgq1 represent the same quantitative trait loci (QTL) on Chr5 for fat and lean mass gain.",bd9bab65-f290-47e5-82db-3b355869bd65
39,discussion2," Likely, a single gene or two tightly linked genes are responsible for the change in lean and fat mass.  The quantitative trait loci (QTL) for serum HDL cholesterol concentration at Hdlq1 is significant in both males and females and contains Apoa2. Apoa2 has been described repeatedly for its relationship to serum HDL cholesterol concentration, especially in these two strains [12–14]. The initial observation of the Apoa2 locus affecting serum concentrations of HDL cholesterol was made in an association study of females using an advanced intercross line between B6 and NZB/BINJ [12]. Later, in a panel of inbred strains that included B6 and FVB/NJ (FVB) mice, it was determined that the amino acid substitution Ala61Val in APOA2 led to increased serum HDL concentrations [13]. B6 carry Ala61 while FVB/NJ (FVB) mice carry amino acid substitution 61Val. Both males and females of all strains carrying the 61Val had increased serum HDL cholesterol concentrations.",833f606e-4efc-4477-a42d-5b93dbbc64b3
40,discussion3," The results of our linkage analysis for serum cholesterol concentrations are consistent with the amino acid differences. They show that Hdlq1 affects HDL in males and females. We confirmed that FVB/NJ (FVB) alleles at Hdlq1 drive higher concentrations of serum HDL cholesterol and serum APOA2.  In our causal network of the relationship between fat mass gain and serum HDL cholesterol concentration, we found that serum HDL cholesterol concentration and fat mass gain are independently linked to Fmgq1. The close proximity of the Fmgq1 and Hdlq1 quantitative trait loci (QTL)s puts them in linkage disequilibrium and this makes their direct and indirect effects difficult to detangle. In general, we would have expected that serum HDL cholesterol concentration would have a negative relationship with fat mass gain given the well-established relationship between serum HDL cholesterol and obesity in humans.",124cdf81-df1e-447d-9263-fd415c72b637
41,discussion4," It is likely that the two traits are independently linked to Fmgq1 because of the linkage disequilibrium. However, the Akaike’s information criterion (AIC) and Bayesian information criterion (BIC) scores for the models suggest that differences in serum HDL cholesterol concentration occur upstream of the differences we observe in fat mass gain at Fmgq1.  Overlaying genes within Fmgq1 and Fmgq2 onto metabolically relevant KEGG pathways revealed candidate genes involved in the biogenesis of cortisol (Hsd11b1), aldosterone (Camk1g), and testosterone (Srd5a3). Cholesterol falls upstream of the production of each of these steroid hormones. Ephx1 resides inside of Fmgq1 and plays a role in the transfer of bile acids to the liver, a process that is critical for the endogenous synthesis of cholesterol. Each of these candidate genes has in common, a relationship with cholesterol.",612e7a50-7469-4555-9a38-887ebd231ff8
42,discussion5," This offers insight into the role these particular genes could play in the causal network we inferred that showed serum HDL cholesterol concentration occurring upstream of fat mass gain. The inferred network might be reflective of the relationship between fat mass gain and one of these candidate genes more so than a direct relationship between serum HDL cholesterol concentration and fat mass gain.  Further, our candidate genes offer insight into the sex-specific interaction in males on the ketogenic diet that we observed between Fmgq1 and Fmgq2. Our most prominent quantitative trait loci (QTL) at Fmgq2 harbors Srd5a3 that converts inactive testosterone to active dihydrotestosterone. We confirmed that F2s that are homozygous for FVB/NJ (FVB) alleles at Fmgq2 express Srd5a3 less than F2s that are homozygous for B6 alleles. At this quantitative trait loci (QTL), FVB/NJ (FVB) alleles also drive lower fat mass gain.",e00ce686-8d07-46f2-a17d-284912e95f99
43,discussion6," This suggests that more active dihydrotestosterone promotes more fat mass gain at Fmgq2. The functional interaction we observed between Fmgq1 and Fmgq2 showed us that male F2s that are homozygous B6 at Fmgq2 and carry at least one FVB/NJ (FVB) allele at Fmgq1 gained the most fat mass. Interestingly, we observed that F2s that carry this interaction have a 1.59-fold increase in expression of Srd5a3 relative to animals that are homozygous B6 at both Fmgq1 and Fmgq2. This provides further evidence that more active dihydrotestosterone promotes more fat mass gain in this population. Ppp2r5a at Fmgq1 has been associated with polycystic ovary syndrome (polycystic ovary syndrome (PCOS)) through pathway analysis of genes enriched in genome-wide association studies (genome wide association studies (GWAS)).",608ee565-25fe-4ce5-900e-4a2b6dedb99d
44,discussion7," Ppp2r5a is a member of the oocyte meiosis KEGG pathway that was significantly associated with polycystic ovary syndrome (PCOS), a pathway affected by the hyperandrogenemia that frequently occurs with polycystic ovary syndrome (PCOS) [15]. The association of Ppp2r5a with polycystic ovary syndrome (PCOS) makes Srd5a3, and Ppp2r5a primary candidate genes of interest for further investigation.  Each of the remaining candidate genes has a potential relationship with Srd5a3 and active dihydrotestosterone levels. Hsd11b1 at Fmgq1 reversibly converts active cortisol to inactive cortisone. Epidemiological data in humans show that the ratio of androgens to glucocorticoids is critical to metabolic homeostasis and alterations in this ratio can lead to increased incidence of obesity and metabolic syndrome [16].",759880ff-927b-4a8d-ae31-fee0dc6bdbc2
45,discussion8," In addition, excessive levels of active dihydrotestosterone have been shown to stimulate aldosterone secretion by a mechanism that is dependent upon the calmodulin/calmodulin-dependent protein kinase and protein kinase C intracellular signaling pathways [17]. Camk1g at Fmgq1 is a member of this pathway and people with obesity often experience hyperaldosteronism [18]. Ephx1 at Fmgq1 has previously been associated with other Srd5a isoforms in genome wide association studies (GWAS) of polycystic ovary syndrome (PCOS) [19], and similarly, Cox7b2 at Fmgq2, has been identified in another genome wide association studies (GWAS) for polycystic ovary syndrome (PCOS) [20]. The association with polycystic ovary syndrome (PCOS) establishes a probable link between both Ephx1 and Cox7b2 and abnormal androgen secretion.  Sequence variation between B6 and FVB/NJ (FVB) result in amino acid changes in EPHX1, CAMK1G, and PPP2R5A, sometimes at multiple locations within the proteins.",c7488278-bd39-43d5-ad29-4abe249a8590
46,discussion9," In HSD11B1 and SRD5A3, no amino acid changes have been documented, but sequence variation in Hsd11b1 and Srd5a3 does result in noncoding transcript variants that might be of interest in further investigation. These noncoding transcript variants would suggest differences in expression of relevant candidate genes like we observed for Srd5a3. However, we did not observe genotype-dependent differences in expression of Hsd11b1, but did find in the F2 population that mice that are B6/B6 at Fmgq2 and carry FVB/NJ (FVB)/FVB/NJ (FVB) alleles at Fmgq1 express Ppp2r5a 1.61-fold more than F2s that are B6/B6 at both loci.  Overall, our data parallel a clinical trial showing a greater fat mass loss among men than women on very low energy, ketogenic diet [21–23]. The differences could not be attributed to the attenuation of appetite-stimulating hormones, and concentrations of serum steroid hormones were not considered in the study.",54252fa8-9fa1-4551-8323-19b584353553
47,discussion10," Unfortunately, studies in humans that utilize very low carbohydrate, ketogenic diets typically lack the power to detect sex differences or fail to incorporate realistic control diets [24–28]. Nonetheless, meta-analyses of human, genome-wide association studies of body mass index and waist-to-hip circumference have identified several sex-specific loci [29–33]. Future sex-specific genome-wide association studies that are powered to detect differential responses to macronutrients between men and women are needed.  Conclusions  It is possible that the genetic architecture for fat gain in response to high-fat diets is more complex in females than in males, and as such, the genetic component we are able to detect in our model contributes more to the overall response in males than in females.",bb92c245-1051-4042-b16d-047f6132a835
48,discussion11," The observation of these sex-specific quantitative trait loci (QTL)s for fat and lean mass gain at Fmgq2 and Lmgq1 and serum HDL cholesterol concentration at Hdlq2 and Hdlq3 highlights the importance of sex-specific analyses during the development of individualized dietary guidelines. We identified a known quantitative trait loci (QTL) at Hdlq1 for serum HDL cholesterol concentration that harbors Apoa2. Interestingly, the quantitative trait loci (QTL)s at Fmgq2 and Fmgq3 affect fat gain directly while Fmgq1 seems to influence fat gain directly as well as via an intermediate physiological change in serum cholesterol related to the strain-specific Apoa2 phenotypes. We have shown that genotypes at Fmgq2 alter the expression of Srd5a3 in a sex- and genotype-specific manner.",1abc9ffb-707d-4f22-a9b8-5f6acddd53ec
49,discussion12," It remains unclear if these loci explain the differential response to carbohydrate restriction we observed in the initial parent strain screen or if instead, they characterize the increased fat mass gain that we observe after the parental genomes are combined in hybrid and F2 populations. Further investigation of the candidate genes presented here will elucidate their roles in response to carbohydrate restriction in the parent, hybrid, and F2 populations.  Supplementary information  Supplementary Figures  Supplementary Tables  Supplementary information  The online version contains supplementary material available at 10.1038/s41366-021-00785-7.  Acknowledgements  We thank Dr.",3973b200-33a1-405e-8231-16828cbd4715
50,discussion13, Andrew Hillhouse and the Texas A&M Institute for Genome Sciences and Society (Texas A&M Institute for Genome Sciences and Society (TIGSS)) for assistance in the Texas A&M Institute for Genome Sciences and Society (TIGSS) Molecular Genomics Workspace and Texas A&M Institute for Genome Sciences and Society (TIGSS) Rodent Preclinical Phenotyping Core; Dr. Karl Broman for his discussion and guidance during the quantitative trait loci (QTL) analysis as well as for organizing and managing annotation files for the Mouse Universal Genotyping Array (MUGA) arrays; Daniel Genung and Aaron Van Wettering for assistance with mouse husbandry and phenotyping; Anthony Gacasan and Ryan McGovern for assistance with preparing samples for genotyping; and all members of the laboratory for their helpful insights. This work was supported by National Institutes of Health (National Institutes of Health (NIH)) grants RM1HG008529 and P30ES029067.,2c828220-1a9b-449c-8b7b-c5ce0fdaf564
51,discussion14,  Compliance with ethical standards  Conflict of interest  The authors declare no competing interests.  Publisher’s note Springer Nature remains neutral with regard to jurisdictional claims in published maps and institutional affiliations. =,c08a89cd-747d-4d46-b9aa-aa541c4e2e97
