,chunk_label,chunk_text,uuid
38,methods38," #1 (pregnancy OR neonatal OR infant OR maternal OR maternit* OR paternit* OR paternal OR preconception OR periconception OR offspring):ti,ab,kw (Word variations have been searched):  120,264  #2 MeSH descriptor: [Pregnancy] explode all trees:   22,290  #3 MeSH descriptor: [Mothers] explode all trees: 1853  #4 MeSH descriptor: [Infant] explode all trees:  32,413  #5 MeSH descriptor: [Paternalism] explode all trees:  8  #6 #1 OR #2 OR #3 OR #4 OR #5:  120,760  #7 (epigenom* OR microRNA* OR DNA methylation):ti,ab,kw:  1952  #8 MeSH descriptor: [Epigenomics] explode all trees:  8  #9 MeSH descriptor: [Epigenomics] explode all trees:  8  #10 MeSH descriptor: [MicroRNAs] explode all trees:  173  #11 MeSH descriptor: [DNA Methylation] explode all trees:  236  #12 #7 OR #8 OR #9 OR #10 OR #11:  1952  #13 (food OR nutrient* OR nutrition* OR diet* OR exercise OR physical activity):ti,ab,kw:  234,523  #14 MeSH descriptor: [Food] explode all trees:  34,",9019f845-05d6-437d-8637-a0ea40a95dcb
39,methods40,"  BLOCK 1	AND	BLOCK 2	AND	BLOCK 3	NOT	BLOCK 4	 Pregnancy	Food	Epigenome	Animals	 Mothers	Diet	Epigenomics		 Infant	Nutrients	MicroRNAs		 Paternity	Exercise	DNA methylation		 neonatal	Nutrient	Epigenom*		 maternal	Nutrition	microRNA*		 maternit*	diet			 paternit*	Physical activity			 paternal*				 preconception				 Periconception				 offspring				 The search words within the columns were combined with “OR”, and across the columns the words were combined with “AND” and “NOT”.  Appendix C. Template to Extract Relevant Study Data  Study/Data	Antoun et al., 2020	Daniels et al., 2020	….",9a8f692f-55a6-41dd-9a97-9529473805c6
40,methods41,"	 Basic				 Publication year				 Country/Location				 Study design				 Participants				 Number of participants (n)				 Sociodemographic data				 Health status/diseases				 Ethnic groups				 Age of offspring/child				 Gender of infant				 Intervention/Exposures				 Dietary pattern				 Dietary intake				 Physical activity level				 Control group/comparison				 Outcome methodology/tool				 The methodology used to assess DNA methylation				 The methodology used to assess changes in Noncoding RNA, including microRNA				 Tissue				 Confounding variables				 Results				 DNA methylation levels				 Reported global/gene-specific methylation				 Changes in DNA methylation between groups (hypo- or hyper-methylation)				 Log fold changes used in comparison between groups				 Changes in microRNA				 Main results				 Statistical analyses employed in the study				 Conclusion				  Figure 1 Study flowchart.  nutrients-13-02821-t001_Table 1 Table 1 Study characteristics.",4fb1e0dc-73fe-4718-8d78-adbab327019e
41,methods42,"  Gene-Specific Approach	 Study	Design	Participants	Location	Confounding Variables	Tissue	Tool	Comparison	 Daniels et al., 2020 [12]	Cohort	135 Mother–offspring pairs. Mainly white mothers (72.5%)	USA	Maternal age, rs2167270 genotype, pre-pregnancy obesity and gestational diabetes	Placenta	Pyrosequencing, Pyromark MD (Qiagen)	Association between maternal intake of carbohydrates and added sugar intake and DNA methylation	 Drake et al., 2012 [13]	Cohort	34 Mother–offspring pairs (40 years old)	Scotland	Neonatal anthropometry: Gestational age at delivery, parity, sex and maternal antenatal BMI Adult anthropometry: blood pressure	Peripheral blood	Pyrosequencing	Association of maternal adherence to dietary advice of increased protein and reduced carbohydrate intake during pregnancy and DNA methylation	 Godfrey et al., 2011 [14]	2 × Cohort 1	78/239 Mother–offspring pairs.",1aa9d8ca-8ee5-4ea6-9a0e-65c45062af68
42,methods43," In the explorative cohort (pairs In the explorative cohort (PAH)), the included mothers were primarily white	UK	Sex, maternal age, adiposity and smoking during pregnancy	Cord blood	Sequenom MassARRAY	Association between maternal intake of carbohydrate, fat and protein and DNA methylation	 Gonzalez-Nahm et al., 2017 [15]	Cohort	390 Mother–offspring pairs	USA	Maternal pre-pregnancy BMI, maternal age, maternal smoking during pregnancy and maternal education	Cord blood	Pyrosequencing	Association between maternal adherence to a Mediterranean diet and DNA methylation. Participants were grouped to either low adherence, medium or high adherence	 Marshall et al., 2018 [4]	Cohort	42 Mother–offspring pairs	USA	NA 2	Infant blood spots	Pyrosequencing	Association between maternal physical activity and DNA methylation. Participants were grouped according to leisure-time physical activity. ‘High active’ group: average 637.5 min per week versus ‘low active’ group: average 59.",06d832c5-ed0f-4aa4-ad9f-1a2eb80f0233
43,methods44,"5 min per week	 McCullough et al., 2015 [6]	Cohort	484 Mother–offspring pairs. 7% mothers with (gestational diabetes) GDM. 46% Black, 69% White, 29% Hispanic	USA	Race/ethnicity and preterm birth	Cord blood	Pyrosequencing (Pyromark Q96 MD pyrosequencer (Qigen))	Association between maternal sedentary time and DNA methylation. Participants were grouped according to physical activity level (non-sedentary time) in quartiles	 McCullough et al., 2017 [3]	Cohort	1057 Mother–offspring pairs. 43% Black, 34% White and 23% Hispanic	USA	Maternal race/ethnicity, BMI at last menstrual period and maternal smoking	Cord blood	Pyrosequencing	Association between maternal intake of a pro-inflammatory diet and DNA methylation. Participants were grouped in dietary inflammatory index (dietary inflammatory index (DII)) quartiles	 Miyaso et al., 2017 [16]	Cohort	91 Mother–offspring pairs.",4cf2c3ef-00d8-45f5-8ff4-706f50ce3234
44,methods45," Majority Asian	Japan	Maternal BMI, maternal socioeconomic status (education and income), newborn sex and head circumference	Umbilical cord tissue	MS-HRM analysis	Association between maternal calorie and carbohydrate intake and DNA methylation	 Genome-wide approach	 Study	Design	Participants	Location	Confounding Variables	Tissue	Tool	Comparison	 Antoun et al., 2020 [17]	RCT	294 Mother–offspring pairs. Pre-pregnancy BMI ≥ 30 kg/m2–72.3% White, 5.2% Asian, 17.7% Black, 4.8% others	UK	Maternal age, predicted values for white blood cells and nucleated red blood cells composition, smoking, ethnicity, parity and neonate sex	Cord blood	Illumina Human Methylation EPIC Beadchip (850 K)	Effect of a low glycemic index diet, reduced saturated fat intake and increased physical activity intervention during pregnancy compared with standard antenatal care on DNA methylation	 Geraghty et al., 2020 [18]	RCT	60 Mother–offspring pairs (5 years old).",6b648cc7-e5ab-40e9-9b16-5c82e003df4d
45,methods46," Inclusion criteria: mothers who had previously given birth to a macrosomic infant. 96.8% White mothers	Ireland	Offspring sex	Saliva	Illumina Human Methylation EPIC Beadchip (850 K)	Effect of a low glycemic index diet intervention during pregnancy (received dietary education session with a research dietitian with dietary advice regarding healthy eating in general and specifically about a low glycemic index diet) compared to antenatal care and no specific dietary advice on DNA methylation	 Geraghty et al., 2018 [19]	RCT	60 Mother–offspring pairs Included mothers who had previously given birth to a macrosomic infant. Mean BMI in early pregnancy: 25.75. 96.",e9162b7b-d27e-4f9b-bbe3-6207a548bdb0
46,methods47,"8% white	Ireland	Offspring sex and gestational age	Cord blood serum	Illumina Human Methylation EPIC Beadchip (850 K)	Effect of a low glycemic index diet intervention during pregnancy (received dietary education session with a research dietitian with dietary advice regarding healthy eating in general and specifically about a low glycemic index diet) compared to antenatal care and no specific dietary advice on DNA methylation	 Gomez Ribot et al., 2020 [20]		45 Mother–offspring pairs. 30 Mothers had GDM 3	Argentina	NA 4	Placenta	TaqMan detection system	Effect of an intervention with olive oil on miRNA in women with GDM (15 received three tablespoons of olive oil and 15 received only none to one tablespoon a day) and compared to healthy controls (n = 15). All were advised on healthy eating	 Jönsson et al., 2021 [21]	RCT	208 Mothers with obesity and their offspring. Mean pre-pregnancy BMI (SD): Intervention: 34.19 (4.00) kg/m2; control: 34.36 (3.",81a1cef7-3842-489c-b8b2-7e608cc81124
47,methods48,"98) kg/m2	Denmark	Maternal age, pre-pregnancy BMI, GWG, GA and offspring sex	Cord blood	Illumina Infinium HumanMethylation450 BeadChips	Effect of a physical activity assessed with pedometer and dietary advice (PA + D), or only physical activity (PA) compared to a control group receiving standard of care on DNA methylation	 Thakali et al., 2020 [22]	Cohort	150 Mother–offspring pairs; 72 mothers with normal weight and 78 mothers with overweight/obesity	USA	Maternal age at delivery, infant sex and delivery mode	Placenta	Reduced representation bisulfite sequencing (Reduced representation bisulfite sequencing (RRBS))	Association between maternal intake of carbohydrate, protein and fat and DNA methylation	 Trumpff et al., 2021 [23]	Cohort	73 Mother–offspring pairs. 2% of mothers had diabetes mellitus.",a68907b4-605e-41d9-8289-c12e69d5d557
48,methods49," 68% Hispanic, 32% Not Hispanic	USA	Birthweight, sex, pregnancy complications, maternal age, average maternal calorie intake and maternal pre-pregnancy weight	Placenta	Illumina Human Methylation 450 K Beadchip	Association between maternal intake of sugar (in teaspoons equivalents) and DNA methylation	 Yan et al., 2019 [24]	Cohort	24/153 5 Mothers with overweight 33.3% had GDM in case group, 16.7% had GDM in control group	China	Maternal age, BMI, Homeostatic Model Assessment for Insulin Resistance (HOMA-IR), dietary GI at baseline, GDM, gestational age at delivery and gestational weight gain	Placenta	Illumina Human Methylation 450 K Beadchip	Association between changes in maternal glycemic index intake and DNA methylation	 1 One exploratory (pairs In the explorative cohort (PAH)) and one replication cohort (SWS). 2 No covariates were included in the analyses due to the matched design and small sample size.",e7c2de6b-8f23-40dc-9c41-275f0602b8ad
49,methods50," 3 15 mothers with GDM in intervention, 15 mothers with GDM in control group (30 randomized) and 15 healthy controls. 4 No adjustments for potential confounding variables were performed. BMI, body mass index; dietary inflammatory index (DII), dietary inflammatory index; GA, gestational age; GDM, gestational diabetes mellitus; GWG, gestational weight gain; RCT, Randomized Controlled Trials; UK, United Kingdom; USA, United States of America. 5 Discovery sample/replication sample.  nutrients-13-02821-t002_Table 2 Table 2 Outcome measures and main findings according to exposure.  Study	Outcome Measures	Main Findings	 Physical activity	 Antoun et al., 2020 [17]	Genome-wide DNA methylation changes in cord blood of offspring born to mothers with GDM who participated in a RCT of impact of low glycemic diet, reduced saturated fat and increased physical activity intervention during pregnancy.	No overall association between intervention and differential methylation in the cord blood.",f5fc7728-bb0f-47f9-ba82-d03a8e2be3ab
50,methods51," However, a total of 87% of the GDM and 77% of the 1 h glucose-associated differentially methylated CpGs had smaller effect sizes in the intervention group compared to the standard care arm.	 Jönsson et al., 2021 [21]	Genome-wide DNA methylation in cord blood of offspring born to mothers participating in a RCT of impact of physical activity ± dietary intervention (low-fat and low-energy Mediterranean-style diet) in pregnancy. Also, association between intervention, methylation changes and offspring body composition.	DNA methylation was altered at 379 sites annotated to 370 genes in the intervention group versus control group (false discovery rate (FDR) < 0.05). These 370 genes are overrepresented in gene ontology terms, including response to fatty acids and adipose tissue development. Methylation of 17 sites was found to partially mediate the effect of lifestyle intervention on lean body mass in the offspring (FDR < 0.05).	 Marshall et al.",78a1b317-96ad-4f2a-b969-b9abe13a1969
51,methods52,", 2018 [4]	Association between maternal physical activity level during pregnancy and global DNA methylation as well as methylation at candidate gene level in blood from newborn. The mothers were divided into ‘high active’ (HA) and a ‘low active’ (LA).	No effect of physical activity on global DNA methylation. There were no differences between HA and LA mothers for LINE-1. However, the P2 promoter within the IGF2 gene was significantly higher in the LA group compared with HA (p = 0.045)	 McCullough et al., 2015 [6]	Association between maternal non-sedentary time during pregnancy and DNA methylation at four DMRs in cord blood from offspring.	Non-sedentary time decreased methylation at the PLAG1 DMR and was found to, in part, account for an association between maternal physical activity and offspring birthweight.	 Carbohydrate intake	 Daniels et al.",2635c0ab-ae4e-420f-9110-0d52da92a9ae
52,methods53,", 2020 [12]	Association between DNA methylation changes at CPGs localized in the promotor region of the placenta leptin gene and maternal intake of calorie, carbohydrates, fat, protein and added sugar during pregnancy.	Lower levels of leptin methylation were associated with greater intake of carbohydrates after controlling for leptin SNP genotype (p < 0.05). Total caloric intake was also associated with placenta leptin methylation (p < 0.05), however after controlling for relevant covariates, significance diminished to trend-level. There were no associations of methylation and intake of protein (p > 0.05) or fat (p > 0.05).	 Godfrey et al., 2011 [14]	Association between DNA methylation at CPGs of selected candidate genes in cord blood and maternal carbohydrate, fat and protein intake during pregnancy.	Higher methylation of RXRA chr9:136355885 was associated with lower maternal carbohydrate intake. Fat and protein intake were not associated with DNA methylation changes.",d973c642-8e18-44d5-9349-f1c6d6343ad9
53,methods54," Maternal intake of fat and protein were not associated with DNA methylation level.	 Miyaso et al., 2017 [16]	Any association between methylation level at the H19 DMR in umbilical cord tissue and maternal diet.	Calorie intake of less than 1000 kcal/day was related to lower methylation levels at the H19 DMR (p = 0.013). The study did not find any significant effect of carbohydrate intake (OR = 1.28, p = 0.067).	 Thakali et al., 2020 [22]	Association between genome-wide DNA methylation changes in placenta and maternal fat, carbohydrate, protein and saturated fat intake during pregnancy.	Maternal saturated fat intake was significantly associated with placental methylation at 302 of approximately 300,000 CpGs. Maternal carbohydrate, protein and total fat intake were significantly associated with methylation of 12, 14 and 28 CpGs, respectively. However, no maternal diet predictor variable was significantly associated with placental DNA methylation after adjusting for multiple testing.",7a7a7c80-2b49-46b4-86af-e438c4c306a5
54,methods55,"	 Glycemic index	 Antoun et al., 2020 [17]	See above	See above	 Geraghty et al., 2018 [19]	Genome-wide DNA methylation changes in cord blood of offspring born to mothers who participated in a RCT with a low glycemic diet intervention in pregnancy.	Low glycemic intervention during pregnancy induced widespread DNA methylation changes. However, none strong enough to pass multiple testing.	 Geraghty et al., 2020 [18]	Genome-wide DNA methylation changes at age 5 in offspring born to mothers who participated in a RCT with a low glycemic diet intervention in pregnancy. DNA was derived from saliva from both offspring exposed to the intervention and unexposed controls. In addition, DNA methylation and body composition at age 5 were studied.	No association was found between offspring DNA methylation and the dietary intervention in pregnancy (adjusted p < 0.05). However, applying an un-adjusted p < 0.05 identified 22,181 CPGs.",8a61679c-ee87-42fd-83a7-28a3b2ba744c
55,methods56," The Top 1000 highest-ranking CPGs were selected for gene pathway analysis (most of them, corresponding to 60%, were hypermethylated). The gene pathway analysis showed enrichment with regards to insulin functioning.	 Yan et al., 2019 [24]	Association between genome-wide DNA methylation changes in the placenta and maternal glycemic index changes during pregnancy.	Methylation levels of cg17586860 and cg18197392 in the 5ÚTR region of somatostatin receptor gene The hormone somatostatin (SST)R4 were negatively correlated with changes in carbohydrate intake and glycemic load across gestation.	 Sugar intake	 Daniels et al., 2020 [12]	See above	See above	 Trumpff et al., 2021 [23]	Association between genome-wide DNA methylation changes in the placenta and maternal added sugar intake during pregnancy.	No individual CpGs achieved significance for altered methylation as a function of added sugar intake at each trimester or across pregnancy.",906e0312-7c27-4ed2-b68f-d6936296759d
56,methods57," A secondary analysis revealed that added sugar intake in the third trimester was associated with increased DNA methylation of a cluster of 8 CpGs within the ADD2 gene.	 Mediterranean diet	 Gonzalez-Nahm et al. [25]	Association between DNA methylation changes in infant cord blood leukocytes at the following DMRs: MEG3-IG, MEG3, IGF2, H19, PLAGL1, MEST, NNAT, PEG3 and SGCE/PEG10, and maternal adherence to a Mediterranean diet.	Female infants of mothers with a low adherence to a Mediterranean diet had higher odds of hypo-methylation at the MEG3-IG DMR.	 Jönsson et al. [21]	See above	Se above	 Fat intake	 Antoun et al., 2020 [17]	See above	See above	 Daniels et al., 2020 [12]	See above	See above	 Godfrey et al., 2011 [14]	See above	See above	 Thakali et al., 2020 [22]	See above	See above	 Other exposures	 Drake et al.",73071e1e-2551-4077-9d3d-e3e78150185f
57,methods58," [13]	Association between DNA methylation at CPGs localized in the GR, HSD2 and IGF2 in blood from adult offspring (40 years of age) and maternal intake of ‘an unbalanced diet’ consisting of a high meat intake and a low carbohydrate intake during pregnancy.	Offspring whose mothers reported a high meat/fish and vegetable intake combined with a low bread/potato intake had higher mean methylation at GR exon 1F. Methylation was also increased at a specific CpG site in H2D2 region 2 if the mothers had an increased meat (p = 0.03) and fish intake (p = 0.04).	 Gomez Ribot et al. [20]	The relative expression of microRNA, miR-130a and miR-518d, in placenta of offspring born to mothers with GDM who participated in a RCT of the impact of three tablespoons of olive oil as a supplement to their regular diet during pregnancy.",4cb99be0-7533-480b-8075-67fb33c9f00e
58,methods59,"	No changes were found in the expression of miR-130a, but 518d expression was found to be increased in the placenta of GDM mothers but reduced in those GDM mothers receiving the intervention (p = 0.009).	 McCullough et al., 2017 [3]	Association between methylation changes at the following DMRs: IGF2, H19, MEG3, PEG3, MEST, SGCE/PEG10, NNAT and PLAGL1 in cord blood in offspring and maternal intake of a pro-inflammatory diet during pregnancy.	No association between maternal intake of a pro-inflammatory diet and methylation of the DMRs was found.	  nutrients-13-02821-t003_Table 3 Table 3 Quality Assessment of Cohort Studies.",2038db25-2443-4fea-9f4a-d6aa1d97e8ef
59,methods60,"  Study	Did the Study Address a Clearly Focused Issue?	Was the Cohort Recruited in an Acceptable Way?	Was the Exposure Accurately Measured to Minimize Bias?	Was the Outcome Accurately Measured to Minimize Bias?	Have the Authors Identified All Important Confounding Factors?	Have They Accounted for the Confounding Factors in the Design and/or Analysis?	Was the Follow-up of Subjects Complete Enough?	Was the Follow-up of Subjects Long Enough?	Are the Results Precise?	Do You Believe the Results?	Can the Results Be Applied to the Local Population?	Do the Results of This Study Fit with Other Available Evidence?	Are there Implications of This Study for Practice?	 Daniels et al., 2020 [12]	Yes	Can’t tell	Yes	Yes	Yes	Yes	Can’t tell	Can’t tell	Yes	Yes	Can’t tell	Yes	Can’t tell	 Drake et al., 2021 [13]	Yes	Yes	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	 Godfrey et al. [14]	Yes	Yes	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	 Gonzalez-Nahm et al.",019237ca-f395-4754-93c4-73d41d98d3de
60,methods61,", 2017 [25]	Yes	Yes	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	 Marshall et al., 2018 [4]	Yes	Yes	Yes	Yes	Can’t tell	Yes	Can’t tell	Yes	Can’t tell	No	No	No	No	 McCullough et al., 2015 [6]	Yes	Yes	Yes	Yes	No	Yes	Can’t tell	Yes	Yes	Yes	Yes	Yes	Yes	 McCullough et al., 2017 [3]	Yes	Yes	Yes	Yes	No	Yes	Can’t tell	Yes	Yes	Yes	Yes	Yes	Yes	 Miyaso et al., 2017 [16]	Yes	Can’t tell	Can’t tell	Yes	No	Yes	Can’t tell	Yes	No	Yes	Yes	Yes	Yes	 Thakali et al., 2020 [22]	Yes	Yes	Yes	Yes	No	Yes	Can’t tell	Yes	Yes	Yes	Yes	Yes	Yes	 Trumpff et al., 2021 [23]	Yes	Yes	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	 Yan et al., 2019 [24]	Yes	Yes	No	Yes	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	 The study quality and bias assessment was assessed using the Critical Appraisal Skills Program (Critical Appraisal Skills Program (CASP)) Cohort Study Checklist [11].  nutrients-13-02821-t004_Table 4 Table 4 Quality Assessment of Randomized Controlled Trails.",d82053eb-389e-4164-9bae-4de99bc0358c
61,methods62,"  Study	Risk of Bias Arising from Randomization Process	Risk of Bias Due to Deviations from Intended Interventions	Risk of Bias due to Missing Outcome Data	Risk of Bias in the Measurement of the Outcome	Risk of Bias in the Selection the Reported Result	Overall Risk of Bias	 Geraghty et al., 2020 [18]	Low	Some concerns	Low	Low	Some concerns	Some concerns	 Geraghty et al., 2018 [19]	Low	Some concerns	Low	Low	Some concerns	Some concerns	 Gomez Ribot et al., 2020 [20]	Some concerns	Low	Low	Low	Low	Low	 Jönsson et al., 2021 [21]	Some concerns	Some concerns	Low	Low	Low	Low	 Antoun et al., 2020 [17]	Low	Low	Low	Low	Some concerns	Low	 The study quality and bias assessment was assessed using the revised Cochrane risk-of-bias tool for randomized trials (RoB2) [10].  Publisher’s Note: MDPI stays neutral with regard to jurisdictional claims in published maps and institutional affiliations. =",0ec4d0db-8ff9-4fd4-9484-31947e74b941
